D;Arquivos e interdisciplinaridade: algumas reflexões;https://bibliotecadigital.fgv.br/dspace/handle/10438/6728;OK
D;Indivíduo, Memória e Resíduo Histórico: Uma Reflexão sobre Arquivos Pessoais e o caso Filinto Muller;http://bibliotecadigital.fgv.br/ojs/index.php/reh/article/view/2041/1180;OK
D;Estratégias de legitimação e institucionalização de patrimônios históricos e culturais: o lugar dos documentos;https://bibliotecadigital.fgv.br/dspace/handle/10438/6747;OK
D;A história e os arquivos: anotações à margem dos documentos;https://portalseer.ufba.br/index.php/revistaici/article/view/3313/2423;OK
D;Um guia para a pesquisa histórica no Rio de Janeiro: os arquivos privados;http://bibliotecadigital.fgv.br/ojs/index.php/rcp/article/view/59814/58143;OK
D;A evolução do arquivo e da arquivologia na perspectiva da história;https://www.webartigos.com/artigos/a-evolucao-do-arquivo-e-da-arquivologia-na-perspectiva-da-Historia/33326/#:~:text=A%20EVOLU%C3%87%C3%83O%20DO%20ARQUIVO%20E%20DA%20ARQUIVOLOGIA%20NA%20PERSPECTIVA%20DA%20HIST%C3%93RIA,-Publicado%20em%2026&text=Na%20Idade%20Moderna%20ganha%20for%C3%A7a,princ%C3%ADpios%20importantes%20para%20a%20%C3%A1rea.;OK
D;Gestão de metadados: sua evolução na tecnologia da informação;https://brapci.inf.br/index.php/res/download/44659;OK
D;Preservação digital: a influência da gestão dos documentos digitais na preservação da informação e da cultura;https://brapci.inf.br/index.php/article/download/15590;OK
D;Preservação de Documentos Digitais: confiabilidade de mídias CD-ROM e CD-R;http://repositorio.unicamp.br/bitstream/REPOSIP/265101/1/Innarelli_HumbertoCeleste_M.pdf;Erro
D;Comunicação e arquivos: aspectos conceituais;https://www.yumpu.com/pt/document/read/15647315/comunicacao-e-arquivos-aspectos-conceituais-fundap;OK
D;A memória atuante: instrumento de ação social;https://brapci.inf.br/index.php/res/download/43113;OK
T;Estudos de usuários em arquivos: em busca de um estado da arte;https://brapci.inf.br/index.php/article/download/7650;OK
D;A construção do e-gov no Brasil: configurações político-informacionais;http://www.egov.ufsc.br/portal/sites/default/files/anexos/30772-32926-1-PB.pdf;OK
D;O acesso à informação arquivística no Brasil: problemas de acessibilidade e disseminação;https://arquivoememoria.files.wordpress.com/2009/05/informacao-arquivistica-no-brasil.pdf;OK
D;Portal Eletrônico no Brasil: o Portal Rede Governo;https://brapci.inf.br/_repositorio/2011/06/pdf_57ad0519d4_0003155.pdf;OK
D;Políticas públicas de informação: a (não) construção da política nacional de arquivos públicos e privados (1994-2006);https://www.bad.pt/publicacoes/index.php/congressosbad/article/view/159/152;OK
D;A face oculta do Leviatã; gestão da informação e transparência administrativa;https://revista.enap.gov.br/index.php/RSP/article/view/141/146;OK
D;Políticas públicas arquivísticas: princípios, atores e processos;https://brapci.inf.br/_repositorio/2018/02/pdf_86c59729fd_0000029455.pdf;OK
T;Do pré-arquivo à gestão de documentos;http://www.arquivonacional.gov.br/media/v.3,n.2,jun-dez,1988.pdf;OK
D;A produção de conhecimento arquivístico: perspectivas internacionais e o caso brasileiro (1990-1995);https://www.scielo.br/pdf/ci/v27n3/27n3a01.pdf;OK
D;O acesso à informação arquivística no Brasil: problemas de acessibilidade e disseminação;https://arquivoememoria.files.wordpress.com/2009/05/informacao-arquivistica-no-brasil.pdf;OK
D;A invenção da memória nos arquivos públicos;http://revista.ibict.br/ciinf/article/view/659/663;Erro
D;Os arquivos (in) visíveis: a opacidade informacional do Estado brasileiro;http://enancib.ibict.br/index.php/enancib/iienancib/paper/viewFile/1220/428;OK
T;Diversidade arquivística e políticas de arquivos;https://portalseer.ufba.br/index.php/revistaici/article/view/3312/2422;OK
T;Os obstáculos à construção de políticas nacionais de arquivos: uma análise comparativa entre Brasil e Espanha;http://revista.ibict.br/liinc/article/view/3295/2911;Erro
T;A Construção de uma política nacional de arquivos: os arquivos estaduais brasileiros na Ordem Democrática (1988-2011);https://repositorio.ufmg.br/bitstream/1843/ECIC-9AHPQY/1/6_pol_tica_nacional_de_arquivos__1_.pdf;OK
T;O conceito e a prática de gestão de documentos;http://www.arquivonacional.gov.br/media/v.2,n.2,jul.dez.1987.pdf;OK
D;Transparência e opacidade do estado no Brasil: usos e desusos da informação governamental;https://www.yumpu.com/pt/document/read/12523827/transparencia-e-opacidade-do-estado-no-brasil-uff;OK
D;O conceito e a prática de gestão de documentos;http://www.arquivonacional.gov.br/media/v.2,n.2,jul.dez.1987.pdf;OK
D;Acesso aos autos findos do Poder Judiciário Gaúcho;https://repositorio.ufsm.br/bitstream/handle/1/2281/Kich_Tassiara_Jaqueline_Fanck.pdf?sequence=1&isAllowed=y;OK
D;Arquivo de papel tem dias contados;http://www.imageware.com.br/materias-publicadas-em-periodicos/arquivos-de-papel-tem-os-dias-contados/;Erro
D;Fotografia e história;http://paginapessoal.utfpr.edu.br/bertucci/mestrado-estudos-de-linguagens/ppgel-processos-de-producao-de-sentidos-em-diferentes-linguagens/aula-9-processos-de-producao-de-sentidos-imagens-aula-2/KOSSOY-%20B.%20Historia%20e%20fotografia%20-%20cap.%20Fotografia%20e%20historia.pdf/at_download/file;OK
D;Público e privado: o direito à informação e o direito à intimidade;http://www.dhnet.org.br/direitos/filosofia/arendt/lafer_arendt_reconstrucao_dh.pdf;OK
T;O processo de construção da informação documentária e o processo de conhecimento;https://brapci.inf.br/index.php/article/download/12805;OK
D;Gestão de Segurança da Informação;http://www.mlaureano.org/aulas_material/gst/apostila_versao_20.pdf;OK
D;Memória;https://edisciplinas.usp.br/pluginfile.php/2897806/mod_resource/content/1/Pomian%20%281984b%29.pdf;OK
D;Documento/monumento;https://www.ufrb.edu.br/ppgcom/images/Hist%C3%B3ria-e-Mem%C3%B3ria.pdf;OK
T;História e Memória;https://www.ufrb.edu.br/ppgcom/images/Hist%C3%B3ria-e-Mem%C3%B3ria.pdf;OK
D;Avaliar para preservar o património arquivístico;https://ler.letras.up.pt/uploads/ficheiros/artigo5471.pdf;OK
D;A gestão documental nas entidades nacionais do sistema indústria: desafios e soluções encontradas;https://brapci.inf.br/index.php/article/download/6641;OK
D;Arquivópolis: uma utopia pós-moderna;http://revista.ibict.br/ciinf/article/view/515/515;Erro
D;A quadratura do círculo: a arquivística para o século XXI;http://revista.ibict.br/ciinf/article/view/535/535;Erro
D;Os arquivos, a gestão da informação e a reforma do estado;https://www.camara.leg.br/internet/infdoc/novoconteudo/acervo/temas/luiscarlos.pdf;OK
D;Arquivos e a organização da gestão documental;https://revista.acbsc.org.br/racb/article/download/412/524;OK
D;Arquivos pessoais e as fronteiras da arquivologia;https://repositorio.unb.br/bitstream/10482/587/1/ARTIGO_ArqPesFronteirasArquivologia.pdf;OK
D;Estudo de usuário como estratégia para gestão da informação e do conhecimento: um estudo de caso;https://revista.acbsc.org.br/racb/article/view/521/658;OK
D;Os arquivos e os sistemas de gestão da qualidade;https://brapci.inf.br/index.php/article/download/6589#:~:text=Em%20um%20sistema%20de%20gest%C3%A3o%20da%20qualidade%20%C3%A9%20de%20crucial,registrados%20em%20documentos%20(registros).;OK
D;Bases para a implantação de um Sistema de Gerenciamento Eletrônico de Documentos – GED: Estudo de Caso;https://repositorio.ufsc.br/xmlui/bitstream/handle/123456789/85790/191647.pdf?sequence=1&isAllowed=y;OK
T;Subsídios para a implantação de uma política municipal de arquivos - o arquivo municipal a serviço dos cidadãos;http://www.arqsp.org.br/arquivos/oficinas_colecao_como_fazer/cf3.pdf;OK
D;Política municipal de arquivos: considerações sobre um modelo sistema para a cidade do Rio de Janeiro;http://www.arquivonacional.gov.br/media/v.2,n.2,jul.dez.1987.pdf;OK
D;Decreto nº 339 de 14 de Novembro de 1932. Cria o arquivo público do Estado;http://casas.cultura.ma.gov.br/apem/?page=historico;OK
D;Informação Arquivística, Estrutura e Representação Computacional;https://brapci.inf.br/index.php/res/download/55275;OK
D;Tecnologias da informação e impacto na formação do profissional da informação;http://periodicos.puc-campinas.edu.br/seer/index.php/transinfo/article/view/1549/1522;OK
T;Representação e economia da informação;http://revista.ibict.br/ciinf/article/view/939/976;Erro
D;Estrutura e competência da Divisão de Arquivo-Geral: Universidade Federal de Santa Maria;http://www.voy.com/19210/526.html;OK
D;Arquivos públicos brasileiros: a transferência da informação na Internet;https://periodicos.ufsc.br/index.php/eb/article/view/1518-2924.2011v16nesp1p106/18066;OK
D;O correio eletrônico e seu impacto na formação dos arquivos empresariais: estudo dos casos da Shell e do Club Mediterranée;https://d23163f1-86e7-4f47-aa88-7add8ae79a1c.filesusr.com/ugd/c9f56c_7cdac4dab4524ba785e17ce588409293.pdf;OK
D;Os espaços e os diálogos da formação e configuração da Arquivística como disciplina no Brasil.;https://repositorio.unb.br/handle/10482/2979?mode=full#:~:text=MARQUES%2C%20Ang%C3%A9lica%20Alves%20da%20Cunha.,arquiv%C3%ADstica%20como%20disciplina%20no%20Brasil.&text=The%20hypothesis%20is%20of%20that,and%20the%20over%20that%20area.;Erro
T;A formação e a pesquisa em Arquivologia nas universidades brasileiras;https://www.amazon.com.br/Forma%C3%A7%C3%A3o-Pesquisa-Arquivologia-Universidades-Brasileiras/dp/8540900378;Erro
T;O arquivo literário como figura epistemológica;http://www.pgletras.uerj.br/matraga/matraga21/arqs/matraga21a01.pdf;OK
T;Memória literária arquivada;http://www.periodicos.letras.ufmg.br/index.php/aletria/article/view/1442/1540;OK
D;Memória cientifíca e tecnológica da UNICAMP: projeto para gestão integrada de documentos científicos;https://www.siarq.unicamp.br/siarq/images/siarq/informativo/atividades_2004/figueroa_martins_resumo.pdf;OK
D;Notas acerca da convergência da formação acadêmica e profissional entre a Arquivologia, Biblioteconomia e a Ciência da Informação;http://www.cinform-anteriores.ufba.br/iv_anais/artigos/TEXTO13.HTM;OK
D;Memória institucional e gestão universitária no Brasil: o caso da Universidade Federal da Bahia;https://repositorio.ufba.br/ri/bitstream/ri/10976/1/Maria%20Teresa%20Matos.pdf;OK
D;Arquivo Histórico e Institucional da  Fundação Casa de Rui Barbosa;http://rubi.casaruibarbosa.gov.br/bitstream/20.500.11997/7282/1/O%20Arquivo%20Hist%c3%b3rico%20e%20Institucional%20da%20Funda%c3%a7%c3%a3o%20Casa%20de%20Rui%20Barbosa.pdf;Erro
D;Os arquivos da UFRJ e a gestão de documentos;http://site.mast.br/encontro_arquivos_cientificos/pdf/anais_da_conferencia_da_suv_e_iv_encontro_de_arquivos_cientificos.pdf;OK
D;Documentação da Polícia Política do Rio de Janeiro;http://bibliotecadigital.fgv.br/ojs/index.php/reh/article/viewFile/2074/1213;OK
D;Arquivo Edgard Leuenroth: Centro de Pesquisa e Documentação;nan;Erro
D;Memória e cultura material de documentos pessoais no espaço público;http://bibliotecadigital.fgv.br/ojs/index.php/reh/article/view%20File/2067/1206;OK
D;Memória e cultura material: documentos pessoais no espaço público;http://bibliotecadigital.fgv.br/ojs/index.php/reh/article/view%20File/2067/1206;OK
D;Roteiro para elaboração de instrumentos de pesquisa em arquivos de custódia;http://biblioteca.an.gov.br/bnweb/upload/pasta9/acervo83145/83145_340.pdf;Erro
D;Arquivologia e cibernética;https://brapci.inf.br/index.php/res/download/43161;OK
D;Organização e representação do conhecimento: fundamentos teórico metodológicos na busca e recuperação da informação em ambientes virtuais;https://ridi.ibict.br/bitstream/123456789/690/1/miranda2006.pdf;OK
T;O desafio dos arquivos nos Estados federalistas;http://www.arquivonacional.gov.br/media/v.1,n.2,jul-dez.1986.pdf;OK
T;Reflexões sobre o ensino arquivístico no Brasil;http://www.arquivonacional.gov.br/media/v.3,n.2,jun-dez,1988.pdf;OK
D;A Organização Virtual do Conhecimento no Ciberespaço;https://brapci.inf.br/index.php/article/download/7529;OK
D;O ciberespaço e os mecanismos de busca: novas máquinas semióticas;https://www.scielo.br/pdf/ci/v35n1/v35n1a04.pdf;OK
D;Tesauros e ontologias: estudo de definições presentes na literatura das áreas da ciência da informação e da ciência da computação utilizando-se o método analítico-sintético;https://repositorio.ufmg.br/bitstream/1843/LHLS-69UQKU/1/alexandra_moreira.pdf;OK
D;Arranjo e descrição em arquivos privados pessoais: ainda uma estratégia a ser definida?;https://bibliotecadigital.fgv.br/dspace;/bitstream/handle/10438/6591/790.pdf?sequence=1&isAllowed=y;OK
D;A informação arquivística no processo de tomada de decisão em organizações universitárias;http://www.uel.br/revistas/uel/index.php/informacao/article/view/1732/1482;Erro
D;Prontuário Eletrônico do Paciente: Estudo de uso pela equipe de saúde do Centro de Saúde Vista Alegre;https://repositorio.ufmg.br/bitstream/1843/VALA-6K5LVK/1/mestrado___francisca_rosaline_leite_mota.pdf;OK
